node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
240410798,240400266,officer_of,Person of Significant Control,,01-MAR-2018,,
240410799,240400266,officer_of,Person of Significant Control,,01-MAR-2018,,
240410800,240400266,officer_of,Person of Significant Control,,01-MAR-2018,,
240410801,240400267,officer_of,Designated Representative,,,,
240410802,240400267,officer_of,Person of Significant Control,,01-MAR-2018,,
240410803,240400268,officer_of,Person of Significant Control,,01-MAR-2018,,
240410804,240400268,officer_of,Designated Representative,,,,
240410805,240400269,officer_of,Designated Representative,,,,
240410806,240400269,officer_of,Person of Significant Control,,01-MAR-2018,,
240410807,240400269,officer_of,Person of Significant Control,,01-MAR-2018,,
240410808,240400270,officer_of,Designated Representative,,,,
240410809,240400270,officer_of,Person of Significant Control,,01-MAR-2018,,
240410810,240400270,officer_of,Person of Significant Control,,01-MAR-2018,,
240410811,240400271,officer_of,Designated Representative,,,,
240410812,240400271,officer_of,Person of Significant Control,,01-MAR-2018,,
240410813,240400272,officer_of,Designated Representative,,,,
240410814,240400272,officer_of,Person of Significant Control,,01-MAR-2018,,
240410815,240400273,officer_of,Designated Representative,,,,
240410816,240400273,officer_of,Person of Significant Control,,01-MAR-2018,,
240410817,240400273,officer_of,Person of Significant Control,,01-MAR-2018,,
240410818,240400274,officer_of,Person of Significant Control,,01-MAR-2018,,
240410819,240400274,officer_of,Designated Representative,,,,
240410820,240400275,officer_of,Designated Representative,,,,
240410821,240400275,officer_of,Person of Significant Control,,01-MAR-2018,,
240410822,240400276,officer_of,Designated Representative,,,,
240410823,240400276,officer_of,Person of Significant Control,,01-MAR-2018,,
240410824,240400277,officer_of,Designated Representative,,,,
240410825,240400277,officer_of,Person of Significant Control,,01-MAR-2018,,
240410826,240400278,officer_of,Designated Representative,,,,
240410827,240400278,officer_of,Person of Significant Control,,01-MAR-2018,,
240410828,240400278,officer_of,Person of Significant Control,,01-MAR-2018,,
240410829,240400279,officer_of,Designated Representative,,,,
240410830,240400279,officer_of,Person of Significant Control,,01-MAR-2018,,
240410831,240400279,officer_of,Person of Significant Control,,01-MAR-2018,,
240410832,240400280,officer_of,Designated Representative,,,,
240410833,240400280,officer_of,Person of Significant Control,,01-MAR-2018,,
240410834,240400281,officer_of,Person of Significant Control,,18-MAR-2019,,
240410835,240400281,officer_of,Designated Representative,,,,
240410836,240400281,officer_of,Person of Significant Control,,29-NOV-2018,18-MAR-2019,
240410837,240400281,officer_of,Person of Significant Control,,18-MAR-2019,,
240410838,240400282,officer_of,Designated Representative,,,,
240410839,240400282,officer_of,Person of Significant Control,,01-MAR-2018,,
240410840,240400283,officer_of,Designated Representative,,,,
240410841,240400283,officer_of,Person of Significant Control,,01-MAR-2018,,
240410842,240400284,officer_of,Person of Significant Control,,01-MAR-2018,,
240410843,240400284,officer_of,Designated Representative,,,,
240410844,240400284,officer_of,Person of Significant Control,,01-MAR-2018,,
240410845,240400285,officer_of,Designated Representative,,,,
240410846,240400285,officer_of,Person of Significant Control,,01-MAR-2018,,
240410847,240400286,officer_of,Designated Representative,,,,
240410848,240400286,officer_of,Person of Significant Control,,03-OCT-2018,,
240410849,240400286,officer_of,Person of Significant Control,,03-OCT-2018,,
240410850,240400287,officer_of,Person of Significant Control,,,,
240410851,240400287,officer_of,Person of Significant Control,,,,
240410852,240400287,officer_of,Designated Representative,,,,
240410853,240400288,officer_of,Designated Representative,,,,
240410854,240400288,officer_of,Person of Significant Control,,01-MAR-2018,,
240410855,240400288,officer_of,Person of Significant Control,,01-MAR-2018,,
240410856,240400289,officer_of,Person of Significant Control,,01-MAR-2018,,
240410857,240400289,officer_of,Designated Representative,,,,
240410858,240400289,officer_of,Person of Significant Control,,01-MAR-2018,,
240410859,240400290,officer_of,Designated Representative,,,,
240410860,240400290,officer_of,Person of Significant Control,,01-MAR-2018,,
240410861,240400290,officer_of,Person of Significant Control,,01-MAR-2018,,
240410862,240400291,officer_of,Person of Significant Control,,01-MAR-2018,,
240410863,240400291,officer_of,Designated Representative,,,,
240410864,240400291,officer_of,Person of Significant Control,,01-MAR-2018,,
240410865,240400291,officer_of,Person of Significant Control,,01-MAR-2018,,
240410866,240400292,officer_of,Designated Representative,,,,
240410867,240400292,officer_of,Person of Significant Control,,01-MAR-2018,,
240410868,240400292,officer_of,Person of Significant Control,,01-MAR-2018,,
240410869,240400292,officer_of,Person of Significant Control,,01-MAR-2018,,
240090234,240083472,intermediary_of,Intermediary of,,,,
240090234,240080854,intermediary_of,Intermediary of,,,,
240105070,240083472,officer_of,Beneficial Owner,,,,
240101540,240080854,officer_of,Beneficial Owner,,,,
240101540,240070570,registered_address,registered address,,,,
240511500,240491275,registered_address,registered address,,,,
240510249,240491275,registered_address,registered address,,,,
240511637,240491275,registered_address,registered address,,,,
240511699,240491275,registered_address,registered address,,,,
240511696,240490582,registered_address,registered address,,,,
240510922,240490584,registered_address,registered address,,,,
240510729,240491275,registered_address,registered address,,,,
240511633,240490624,registered_address,registered address,,,,
240511496,240490625,registered_address,registered address,,,,
240510245,240490625,registered_address,registered address,,,,
240510725,240490626,registered_address,registered address,,,,
240510923,240491794,registered_address,registered address,,,,
240511496,240500453,officer_of,beneficial owner of,,,,
240511497,240500453,officer_of,director of,,,,
240511498,240500453,officer_of,director of,,,,
240511499,240500453,officer_of,director of,,,,
240511500,240500453,officer_of,shareholder of,,,,
240510725,240500211,officer_of,beneficial owner of,,,,
240510726,240500211,officer_of,director of,,,,
240510727,240500211,officer_of,director of,,,,
240510728,240500211,officer_of,director of,,,,
240510729,240500211,officer_of,shareholder of,,,,
240511633,240500495,officer_of,beneficial owner of,,,,
240511634,240500495,officer_of,director of,,,,
240511635,240500495,officer_of,director of,,,,
240511636,240500495,officer_of,director of,,,,
240511637,240500495,officer_of,shareholder of,,,,
240511696,240500514,officer_of,beneficial owner of,,,,
240511697,240500514,officer_of,director of,,,,
240511698,240500514,officer_of,director of,,,,
240511699,240500514,officer_of,shareholder of,,,,
240510922,240500273,officer_of,beneficial owner of,,,,
240510923,240500273,officer_of,shareholder of,,,,
240510924,240500274,officer_of,director of,,,,
240510245,240500073,officer_of,beneficial owner of,,,,
240510246,240500073,officer_of,director of,,,,
240510247,240500073,officer_of,director of,,,,
240510248,240500073,officer_of,director of,,,,
240510249,240500073,officer_of,shareholder of,,,,
240090234,240101540,same_name_as,same name as,,,,
240221710,240220501,same_name_as,same name as,,,,
240510246,240511634,same_name_as,same name as,,,,
240510246,240511697,same_name_as,same name as,,,,
240510246,240510726,same_name_as,same name as,,,,
240510246,240511497,same_name_as,same name as,,,,
240510247,240511635,same_name_as,same name as,,,,
240510247,240511698,same_name_as,same name as,,,,
240510247,240510727,same_name_as,same name as,,,,
240510247,240511498,same_name_as,same name as,,,,
240510248,240511636,same_name_as,same name as,,,,
240510248,240510728,same_name_as,same name as,,,,
240510248,240511499,same_name_as,same name as,,,,
240410226,240410230,same_name_as,same name as,,,,
240410226,240410233,same_name_as,same name as,,,,
240410226,240410234,same_name_as,same name as,,,,
240410226,240410237,same_name_as,same name as,,,,
240410226,240410239,same_name_as,same name as,,,,
240410226,240410241,same_name_as,same name as,,,,
240410226,240410243,same_name_as,same name as,,,,
240410226,240410245,same_name_as,same name as,,,,
240410226,240410248,same_name_as,same name as,,,,
240410226,240410250,same_name_as,same name as,,,,
240410226,240410253,same_name_as,same name as,,,,
240410226,240410256,same_name_as,same name as,,,,
240410226,240410260,same_name_as,same name as,,,,
240410226,240410264,same_name_as,same name as,,,,
240410226,240410267,same_name_as,same name as,,,,
240410226,240410269,same_name_as,same name as,,,,
240410226,240410272,same_name_as,same name as,,,,
240410226,240410274,same_name_as,same name as,,,,
240410226,240410276,same_name_as,same name as,,,,
240410226,240410280,same_name_as,same name as,,,,
240410226,240410282,same_name_as,same name as,,,,
240410226,240410284,same_name_as,same name as,,,,
240410226,240410289,same_name_as,same name as,,,,
240410226,240410292,same_name_as,same name as,,,,
240410226,240410293,same_name_as,same name as,,,,
240410226,240410295,same_name_as,same name as,,,,
240410226,240410299,same_name_as,same name as,,,,
240410226,240410302,same_name_as,same name as,,,,
240410226,240410305,same_name_as,same name as,,,,
240410226,240410313,same_name_as,same name as,,,,
240410226,240410317,same_name_as,same name as,,,,
240410226,240410318,same_name_as,same name as,,,,
240410226,240410321,same_name_as,same name as,,,,
240410226,240410325,same_name_as,same name as,,,,
240410226,240410331,same_name_as,same name as,,,,
240410226,240410333,same_name_as,same name as,,,,
240410226,240410336,same_name_as,same name as,,,,
240410226,240410340,same_name_as,same name as,,,,
240410226,240410343,same_name_as,same name as,,,,
240410226,240410347,same_name_as,same name as,,,,
240410226,240410350,same_name_as,same name as,,,,
240410226,240410353,same_name_as,same name as,,,,
240410226,240410355,same_name_as,same name as,,,,
240410226,240410357,same_name_as,same name as,,,,
240410226,240410359,same_name_as,same name as,,,,
240410226,240410361,same_name_as,same name as,,,,
240410226,240410363,same_name_as,same name as,,,,
240410226,240410367,same_name_as,same name as,,,,
240410226,240410369,same_name_as,same name as,,,,
240410226,240410372,same_name_as,same name as,,,,
240410226,240410375,same_name_as,same name as,,,,
240410226,240410376,same_name_as,same name as,,,,
240410226,240410378,same_name_as,same name as,,,,
240410226,240410380,same_name_as,same name as,,,,
240410226,240410383,same_name_as,same name as,,,,
240410226,240410385,same_name_as,same name as,,,,
240410226,240410387,same_name_as,same name as,,,,
240410226,240410389,same_name_as,same name as,,,,
240410226,240410392,same_name_as,same name as,,,,
240410226,240410393,same_name_as,same name as,,,,
240410226,240410396,same_name_as,same name as,,,,
240410226,240410399,same_name_as,same name as,,,,
240410226,240410401,same_name_as,same name as,,,,
240410226,240410404,same_name_as,same name as,,,,
240410226,240410406,same_name_as,same name as,,,,
240410226,240410408,same_name_as,same name as,,,,
240410226,240410411,same_name_as,same name as,,,,
240410226,240410414,same_name_as,same name as,,,,
240410226,240410416,same_name_as,same name as,,,,
240410226,240410420,same_name_as,same name as,,,,
240410226,240410426,same_name_as,same name as,,,,
240410226,240410428,same_name_as,same name as,,,,
240410226,240410431,same_name_as,same name as,,,,
240410226,240410433,same_name_as,same name as,,,,
240410226,240410435,same_name_as,same name as,,,,
240410226,240410439,same_name_as,same name as,,,,
240410226,240410442,same_name_as,same name as,,,,
240410226,240410445,same_name_as,same name as,,,,
240410226,240410447,same_name_as,same name as,,,,
240410226,240410450,same_name_as,same name as,,,,
240410226,240410453,same_name_as,same name as,,,,
240410226,240410456,same_name_as,same name as,,,,
240410226,240410458,same_name_as,same name as,,,,
240410226,240410461,same_name_as,same name as,,,,
240410226,240410464,same_name_as,same name as,,,,
240410226,240410468,same_name_as,same name as,,,,
240410226,240410469,same_name_as,same name as,,,,
240410226,240410473,same_name_as,same name as,,,,
240410226,240410476,same_name_as,same name as,,,,
240410226,240410479,same_name_as,same name as,,,,
240410226,240410482,same_name_as,same name as,,,,
240410226,240410486,same_name_as,same name as,,,,
240410226,240410490,same_name_as,same name as,,,,
240410226,240410491,same_name_as,same name as,,,,
240410226,240410494,same_name_as,same name as,,,,
240410226,240410498,same_name_as,same name as,,,,
240410226,240410506,same_name_as,same name as,,,,
240410226,240410507,same_name_as,same name as,,,,
240410226,240410509,same_name_as,same name as,,,,
240410226,240410513,same_name_as,same name as,,,,
240410226,240410515,same_name_as,same name as,,,,
240410226,240410520,same_name_as,same name as,,,,
240410226,240410523,same_name_as,same name as,,,,
240410226,240410525,same_name_as,same name as,,,,
240410226,240410528,same_name_as,same name as,,,,
240410226,240410531,same_name_as,same name as,,,,
240410226,240410533,same_name_as,same name as,,,,
240410226,240410537,same_name_as,same name as,,,,
240410226,240410541,same_name_as,same name as,,,,
240410226,240410546,same_name_as,same name as,,,,
240410226,240410549,same_name_as,same name as,,,,
240410226,240410552,same_name_as,same name as,,,,
240410226,240410555,same_name_as,same name as,,,,
240410226,240410560,same_name_as,same name as,,,,
240410226,240410564,same_name_as,same name as,,,,
240410226,240410570,same_name_as,same name as,,,,
240410226,240410573,same_name_as,same name as,,,,
240410226,240410577,same_name_as,same name as,,,,
240410226,240410579,same_name_as,same name as,,,,
240410226,240410580,same_name_as,same name as,,,,
240410226,240410583,same_name_as,same name as,,,,
240410226,240410586,same_name_as,same name as,,,,
240410226,240410591,same_name_as,same name as,,,,
240410226,240410592,same_name_as,same name as,,,,
240410226,240410594,same_name_as,same name as,,,,
240410226,240410597,same_name_as,same name as,,,,
240410226,240410600,same_name_as,same name as,,,,
240410226,240410602,same_name_as,same name as,,,,
240410226,240410604,same_name_as,same name as,,,,
240410226,240410609,same_name_as,same name as,,,,
240410226,240410611,same_name_as,same name as,,,,
240410226,240410612,same_name_as,same name as,,,,
240410226,240410615,same_name_as,same name as,,,,
240410226,240410618,same_name_as,same name as,,,,
240410226,240410622,same_name_as,same name as,,,,
240410226,240410624,same_name_as,same name as,,,,
240410226,240410626,same_name_as,same name as,,,,
240410226,240410628,same_name_as,same name as,,,,
240410226,240410631,same_name_as,same name as,,,,
240410226,240410634,same_name_as,same name as,,,,
240410226,240410635,same_name_as,same name as,,,,
240410226,240410638,same_name_as,same name as,,,,
240410226,240410641,same_name_as,same name as,,,,
240410226,240410644,same_name_as,same name as,,,,
240410226,240410645,same_name_as,same name as,,,,
240410226,240410651,same_name_as,same name as,,,,
240410226,240410655,same_name_as,same name as,,,,
240410226,240410657,same_name_as,same name as,,,,
240410226,240410660,same_name_as,same name as,,,,
240410226,240410663,same_name_as,same name as,,,,
240410226,240410665,same_name_as,same name as,,,,
240410226,240410670,same_name_as,same name as,,,,
240410226,240410672,same_name_as,same name as,,,,
240410226,240410675,same_name_as,same name as,,,,
240410226,240410678,same_name_as,same name as,,,,
240410226,240410683,same_name_as,same name as,,,,
240410226,240410686,same_name_as,same name as,,,,
240410226,240410689,same_name_as,same name as,,,,
240410226,240410693,same_name_as,same name as,,,,
240410226,240410696,same_name_as,same name as,,,,
240410226,240410699,same_name_as,same name as,,,,
240410226,240410703,same_name_as,same name as,,,,
240410226,240410707,same_name_as,same name as,,,,
240410226,240410709,same_name_as,same name as,,,,
240410226,240410713,same_name_as,same name as,,,,
240410226,240410716,same_name_as,same name as,,,,
240410226,240410719,same_name_as,same name as,,,,
240410226,240410721,same_name_as,same name as,,,,
240410226,240410723,same_name_as,same name as,,,,
240410226,240410726,same_name_as,same name as,,,,
240410226,240410728,same_name_as,same name as,,,,
240410226,240410730,same_name_as,same name as,,,,
240410226,240410732,same_name_as,same name as,,,,
240410226,240410735,same_name_as,same name as,,,,
240410226,240410738,same_name_as,same name as,,,,
240410226,240410742,same_name_as,same name as,,,,
240410226,240410746,same_name_as,same name as,,,,
240410226,240410748,same_name_as,same name as,,,,
240410226,240410751,same_name_as,same name as,,,,
240410226,240410753,same_name_as,same name as,,,,
240410226,240410759,same_name_as,same name as,,,,
240410226,240410760,same_name_as,same name as,,,,
240410226,240410762,same_name_as,same name as,,,,
240410226,240410764,same_name_as,same name as,,,,
240410226,240410767,same_name_as,same name as,,,,
240410226,240410778,same_name_as,same name as,,,,
240410226,240410781,same_name_as,same name as,,,,
240410226,240410784,same_name_as,same name as,,,,
240410226,240410788,same_name_as,same name as,,,,
240410226,240410789,same_name_as,same name as,,,,
240410226,240410791,same_name_as,same name as,,,,
240410226,240410796,same_name_as,same name as,,,,
240410226,240410801,same_name_as,same name as,,,,
240410226,240410804,same_name_as,same name as,,,,
240410226,240410805,same_name_as,same name as,,,,
240410226,240410808,same_name_as,same name as,,,,
240410226,240410811,same_name_as,same name as,,,,
240410226,240410813,same_name_as,same name as,,,,
240410226,240410815,same_name_as,same name as,,,,
240410226,240410820,same_name_as,same name as,,,,
240410226,240410822,same_name_as,same name as,,,,
240410226,240410824,same_name_as,same name as,,,,
240410226,240410826,same_name_as,same name as,,,,
240410226,240410829,same_name_as,same name as,,,,
240410226,240410832,same_name_as,same name as,,,,
240410226,240410835,same_name_as,same name as,,,,
240410226,240410838,same_name_as,same name as,,,,
240410226,240410840,same_name_as,same name as,,,,
240410226,240410843,same_name_as,same name as,,,,
240410226,240410845,same_name_as,same name as,,,,
240410226,240410847,same_name_as,same name as,,,,
240410226,240410852,same_name_as,same name as,,,,
240410226,240410853,same_name_as,same name as,,,,
240410226,240410857,same_name_as,same name as,,,,
240410226,240410859,same_name_as,same name as,,,,
240410226,240410863,same_name_as,same name as,,,,
240410226,240410866,same_name_as,same name as,,,,
240410226,240410001,same_name_as,same name as,,,,
240410226,240410004,same_name_as,same name as,,,,
240410226,240410013,same_name_as,same name as,,,,
240410226,240410019,same_name_as,same name as,,,,
240410226,240410021,same_name_as,same name as,,,,
240410226,240410024,same_name_as,same name as,,,,
240410226,240410029,same_name_as,same name as,,,,
240410226,240410031,same_name_as,same name as,,,,
240410226,240410033,same_name_as,same name as,,,,
240410226,240410038,same_name_as,same name as,,,,
240410226,240410042,same_name_as,same name as,,,,
240410226,240410046,same_name_as,same name as,,,,
240410226,240410048,same_name_as,same name as,,,,
240410226,240410050,same_name_as,same name as,,,,
240410226,240410053,same_name_as,same name as,,,,
240410226,240410058,same_name_as,same name as,,,,
240410226,240410062,same_name_as,same name as,,,,
240410226,240410063,same_name_as,same name as,,,,
240410226,240410066,same_name_as,same name as,,,,
240410226,240410068,same_name_as,same name as,,,,
240410226,240410072,same_name_as,same name as,,,,
240410226,240410073,same_name_as,same name as,,,,
240410226,240410076,same_name_as,same name as,,,,
240410226,240410078,same_name_as,same name as,,,,
240410226,240410081,same_name_as,same name as,,,,
240410226,240410086,same_name_as,same name as,,,,
240410226,240410087,same_name_as,same name as,,,,
240410226,240410090,same_name_as,same name as,,,,
240410226,240410092,same_name_as,same name as,,,,
240410226,240410096,same_name_as,same name as,,,,
240410226,240410100,same_name_as,same name as,,,,
240410226,240410109,same_name_as,same name as,,,,
240410226,240410115,same_name_as,same name as,,,,
240410226,240410118,same_name_as,same name as,,,,
240410226,240410121,same_name_as,same name as,,,,
240410226,240410122,same_name_as,same name as,,,,
240410226,240410127,same_name_as,same name as,,,,
240410226,240410130,same_name_as,same name as,,,,
240410226,240410133,same_name_as,same name as,,,,
240410226,240410137,same_name_as,same name as,,,,
240410226,240410138,same_name_as,same name as,,,,
240410226,240410142,same_name_as,same name as,,,,
240410226,240410144,same_name_as,same name as,,,,
240410226,240410146,same_name_as,same name as,,,,
240410226,240410150,same_name_as,same name as,,,,
240410226,240410154,same_name_as,same name as,,,,
240410226,240410158,same_name_as,same name as,,,,
240410226,240410162,same_name_as,same name as,,,,
240410226,240410168,same_name_as,same name as,,,,
240410226,240410172,same_name_as,same name as,,,,
240410226,240410176,same_name_as,same name as,,,,
240410226,240410178,same_name_as,same name as,,,,
240410226,240410181,same_name_as,same name as,,,,
240410226,240410183,same_name_as,same name as,,,,
240410226,240410186,same_name_as,same name as,,,,
240410226,240410189,same_name_as,same name as,,,,
240410226,240410191,same_name_as,same name as,,,,
240410226,240410193,same_name_as,same name as,,,,
240410226,240410194,same_name_as,same name as,,,,
240410226,240410197,same_name_as,same name as,,,,
240410226,240410200,same_name_as,same name as,,,,
240410226,240410203,same_name_as,same name as,,,,
240410226,240410208,same_name_as,same name as,,,,
240410226,240410210,same_name_as,same name as,,,,
240410226,240410213,same_name_as,same name as,,,,
240410226,240410214,same_name_as,same name as,,,,
240410226,240410217,same_name_as,same name as,,,,
240410226,240410221,same_name_as,same name as,,,,
240410226,240410223,same_name_as,same name as,,,,
240410226,240400109,same_name_as,same name as,,,,
240410228,240410488,same_name_as,same name as,,,,
240410229,240410489,same_name_as,same name as,,,,
240410235,240410285,same_name_as,same name as,,,,
240410235,240410802,same_name_as,same name as,,,,
240410235,240410025,same_name_as,same name as,,,,
240410242,240410388,same_name_as,same name as,,,,
240510923,240510924,same_name_as,same name as,,,,
240410254,240410215,same_name_as,same name as,,,,
240410255,240410216,same_name_as,same name as,,,,
240410286,240410756,same_name_as,same name as,,,,
240410287,240410290,same_name_as,same name as,,,,
240410287,240410449,same_name_as,same name as,,,,
240410287,240410462,same_name_as,same name as,,,,
240410287,240410465,same_name_as,same name as,,,,
240410287,240410754,same_name_as,same name as,,,,
240410287,240410757,same_name_as,same name as,,,,
240410288,240410291,same_name_as,same name as,,,,
240410288,240410451,same_name_as,same name as,,,,
240410288,240410463,same_name_as,same name as,,,,
240410288,240410755,same_name_as,same name as,,,,
240410288,240410758,same_name_as,same name as,,,,
240410298,240410563,same_name_as,same name as,,,,
240410300,240410565,same_name_as,same name as,,,,
240410301,240410567,same_name_as,same name as,,,,
240410306,240410763,same_name_as,same name as,,,,
240410312,240410752,same_name_as,same name as,,,,
240410312,240410065,same_name_as,same name as,,,,
240410312,240410067,same_name_as,same name as,,,,
240410315,240410324,same_name_as,same name as,,,,
240410315,240410327,same_name_as,same name as,,,,
240410315,240410328,same_name_as,same name as,,,,
240410315,240410334,same_name_as,same name as,,,,
240410315,240410510,same_name_as,same name as,,,,
240410315,240410561,same_name_as,same name as,,,,
240410315,240410819,same_name_as,same name as,,,,
240410315,240410821,same_name_as,same name as,,,,
240410315,240410105,same_name_as,same name as,,,,
240410316,240410452,same_name_as,same name as,,,,
240410322,240410323,same_name_as,same name as,,,,
240410342,240410474,same_name_as,same name as,,,,
240410352,240410558,same_name_as,same name as,,,,
240410352,240410108,same_name_as,same name as,,,,
240410352,240410117,same_name_as,same name as,,,,
240410352,240410120,same_name_as,same name as,,,,
240410358,240410806,same_name_as,same name as,,,,
240410384,240410649,same_name_as,same name as,,,,
240410384,240410803,same_name_as,same name as,,,,
240410386,240410653,same_name_as,same name as,,,,
240410395,240410398,same_name_as,same name as,,,,
240410397,240410163,same_name_as,same name as,,,,
240410403,240410405,same_name_as,same name as,,,,
240410410,240410224,same_name_as,same name as,,,,
240410413,240410415,same_name_as,same name as,,,,
240410436,240410443,same_name_as,same name as,,,,
240410448,240410459,same_name_as,same name as,,,,
240410455,240410457,same_name_as,same name as,,,,
240410455,240410466,same_name_as,same name as,,,,
240410467,240410188,same_name_as,same name as,,,,
240410472,240410864,same_name_as,same name as,,,,
240410502,240410827,same_name_as,same name as,,,,
240410511,240410731,same_name_as,same name as,,,,
240410516,240410518,same_name_as,same name as,,,,
240410516,240410521,same_name_as,same name as,,,,
240410519,240410522,same_name_as,same name as,,,,
240410536,240410540,same_name_as,same name as,,,,
240410536,240410012,same_name_as,same name as,,,,
240410538,240410542,same_name_as,same name as,,,,
240410538,240410711,same_name_as,same name as,,,,
240410538,240410006,same_name_as,same name as,,,,
240410538,240410014,same_name_as,same name as,,,,
240410539,240410008,same_name_as,same name as,,,,
240410539,240410015,same_name_as,same name as,,,,
240410539,240410016,same_name_as,same name as,,,,
240410543,240410007,same_name_as,same name as,,,,
240410544,240410009,same_name_as,same name as,,,,
240410544,240410017,same_name_as,same name as,,,,
240410545,240410010,same_name_as,same name as,,,,
240410545,240410018,same_name_as,same name as,,,,
240410551,240410107,same_name_as,same name as,,,,
240410572,240400044,same_name_as,same name as,,,,
240410574,240410097,same_name_as,same name as,,,,
240410574,240410145,same_name_as,same name as,,,,
240410606,240410069,same_name_as,same name as,,,,
240410619,240410623,same_name_as,same name as,,,,
240410620,240410621,same_name_as,same name as,,,,
240410627,240410677,same_name_as,same name as,,,,
240410627,240410680,same_name_as,same name as,,,,
240410627,240410682,same_name_as,same name as,,,,
240410627,240410685,same_name_as,same name as,,,,
240410627,240410688,same_name_as,same name as,,,,
240410627,240410691,same_name_as,same name as,,,,
240410627,240410694,same_name_as,same name as,,,,
240410627,240410697,same_name_as,same name as,,,,
240410627,240410701,same_name_as,same name as,,,,
240410632,240410770,same_name_as,same name as,,,,
240410637,240400243,same_name_as,same name as,,,,
240410667,240410737,same_name_as,same name as,,,,
240410681,240410684,same_name_as,same name as,,,,
240410681,240410687,same_name_as,same name as,,,,
240410692,240410702,same_name_as,same name as,,,,
240410692,240410156,same_name_as,same name as,,,,
240410712,240410715,same_name_as,same name as,,,,
240410712,240410718,same_name_as,same name as,,,,
240410714,240410717,same_name_as,same name as,,,,
240410714,240410720,same_name_as,same name as,,,,
240410739,240410743,same_name_as,same name as,,,,
240410740,240410744,same_name_as,same name as,,,,
240410745,240400249,same_name_as,same name as,,,,
240410782,240410082,same_name_as,same name as,,,,
240410783,240410083,same_name_as,same name as,,,,
240410785,240410790,same_name_as,same name as,,,,
240410816,240410184,same_name_as,same name as,,,,
240410839,240410841,same_name_as,same name as,,,,
240410848,240410850,same_name_as,same name as,,,,
240410084,240400026,same_name_as,same name as,,,,
240410139,240410141,same_name_as,same name as,,,,
240410147,240410152,same_name_as,same name as,,,,
240410147,240410205,same_name_as,same name as,,,,
240410164,240410165,same_name_as,same name as,,,,
240410164,240410170,same_name_as,same name as,,,,
240410167,240410171,same_name_as,same name as,,,,
240410185,240400273,same_name_as,same name as,,,,
240410190,240410192,same_name_as,same name as,,,,
240410201,240410220,same_name_as,same name as,,,,
240400041,240400042,same_name_as,same name as,,,,
240400095,240400096,same_name_as,same name as,,,,
240400135,240400136,same_name_as,same name as,,,,
240400176,240400177,same_name_as,same name as,,,,
240400208,240400209,same_name_as,same name as,,,,
240400229,240400230,same_name_as,same name as,,,,
240400254,240400255,same_name_as,same name as,,,,
240400286,240400287,same_name_as,same name as,,,,
240500273,240500274,same_name_as,same name as,,,,
12097415,14003926,registered_address,registered address,,,,Panama Papers
12064578,14001172,registered_address,registered address,,,,Panama Papers
12124131,14021720,registered_address,registered address,,,,Panama Papers
12209832,14084876,registered_address,registered address,,,,Panama Papers
12124132,14021720,registered_address,registered address,,,,Panama Papers
12109050,14009953,registered_address,registered address,,,,Panama Papers
12118233,14020414,registered_address,registered address,,,,Panama Papers
12116070,14018462,registered_address,registered address,,,,Panama Papers
12200480,14066743,registered_address,registered address,,,,Panama Papers
12158786,14047268,registered_address,registered address,,,,Panama Papers
12097742,14003927,registered_address,registered address,,,,Panama Papers
12030716,14002459,registered_address,registered address,,,,Panama Papers
12163089,14043290,registered_address,registered address,,,,Panama Papers
12206661,14070329,registered_address,registered address,,,,Panama Papers
12124130,14021720,registered_address,registered address,,,,Panama Papers
12112028,14013422,registered_address,registered address,,,,Panama Papers
12025473,14001601,registered_address,registered address,,,,Panama Papers
12099168,14005364,registered_address,registered address,,,,Panama Papers
12157289,14039927,registered_address,registered address,,,,Panama Papers
12129942,14024209,registered_address,registered address,,,,Panama Papers
12101666,14004108,registered_address,registered address,,,,Panama Papers
12155432,14038022,registered_address,registered address,,,,Panama Papers
12099867,14005365,registered_address,registered address,,,,Panama Papers
12064577,14001202,registered_address,registered address,,,,Panama Papers
12104454,14005738,registered_address,registered address,,,,Panama Papers
12158785,14047268,registered_address,registered address,,,,Panama Papers
12164844,14039192,registered_address,registered address,,,,Panama Papers
12099169,14005364,registered_address,registered address,,,,Panama Papers
12107236,14009956,registered_address,registered address,,,,Panama Papers
12127409,14021720,registered_address,registered address,,,,Panama Papers
12158787,14047268,registered_address,registered address,,,,Panama Papers
13005107,14043290,registered_address,registered address,,,,Panama Papers
294056,144284,intermediary_of,intermediary of,,,,Offshore Leaks
294056,185138,intermediary_of,intermediary of,,,,Offshore Leaks
74657,144284,officer_of,director of,,1999-07-07,,Offshore Leaks
71542,144284,officer_of,director of,,1999-07-07,,Offshore Leaks
92138,144284,officer_of,director of,,1999-07-07,,Offshore Leaks
96176,144284,officer_of,shareholder of,,1999-07-07,,Offshore Leaks
96176,234638,registered_address,registered address,,,,Offshore Leaks
71542,234638,registered_address,registered address,,,,Offshore Leaks
92138,234638,registered_address,registered address,,,,Offshore Leaks
74657,234638,registered_address,registered address,,,,Offshore Leaks
294056,234638,registered_address,registered address,,,,Offshore Leaks
12107236,12109050,similar,similar name and address as,,,,
12163089,13005107,similar,similar name and address as,,,,
13005107,10033609,officer_of,beneficiary of,,,,Panama Papers
